FOMC Date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,Hawkish Score,Neutral Score,Dovish Score,easing,accommodative,supportive,expansion,inflation,tightening,restrictive
2009-09-23,2.7909632,0.4450139,-1.8307813,-0.028904885,-2.8477945,0.5485791,2.340212,-1.3588785,-0.831227,-0.11413708,-0.37789628,-0.05194788,0.62486684,0.62642443,0.6627029,0.54414123,0.20202112,-0.6964905,-0.27077708,0.1556906,0.14976026,-0.54701453,-0.42960557,0.23439997,0.0022006899,0.058797352,-0.20575169,-0.3936482,-0.34706357,0.27800825,0.21178328,0.080869064,0.70734763,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2009-11-04,2.299583,-0.51635337,-2.595271,0.5019039,-0.38254464,1.2439902,1.3857986,-1.7393408,-0.71261936,1.0407312,-0.24311543,-0.048577692,0.5722034,-0.14547014,0.6953101,0.4308717,0.7043016,-0.59784734,0.35372248,-0.14626911,-0.39601567,0.16052799,0.10047435,0.6385691,0.17884073,-0.55613035,-0.37944636,-1.0642854,-0.1301813,0.49378613,0.3677189,0.090506226,0.5417748,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2009-12-16,-0.11302254,-3.2196038,-0.051144093,-0.95081,-1.7665939,1.424195,0.8891985,0.93403757,-2.4433804,0.39189348,-0.34285346,0.23457512,0.8175841,1.4603335,0.93121,0.5474264,-0.585924,0.1792388,0.41037068,-0.6133775,0.12186727,0.6880472,0.19010213,0.75299215,-0.49315792,0.6306956,0.17804024,-0.73658335,0.551191,0.36728793,0.32041577,0.075453915,0.6041303,0.0,0.0,0.7182318310925438,0.0,0.695803878119008,0.0,0.0
2010-01-27,0.9441572,-0.3126493,-1.446506,0.3809168,-2.6051326,1.0269676,0.38632983,-1.0679191,-1.8844516,1.1460545,-0.03392995,-0.3678664,0.08029527,0.9917295,0.67881453,1.1014583,0.15840556,0.88163304,-0.016358888,-0.60046417,0.003986164,0.5300653,0.91233176,-0.37566274,0.09640488,0.4701399,-0.70231277,-0.38462105,0.43977994,0.02090538,0.275974,0.0706467,0.65337926,0.0,0.0,0.7182318310925438,0.0,0.695803878119008,0.0,0.0
2010-03-16,3.095074,0.9270538,-3.4107654,-0.5843378,-2.1668518,1.3589365,0.1820913,0.070033945,-0.47734526,0.641226,0.3647589,-0.04407128,-0.09358708,-0.23466215,0.171007,-0.40734127,-0.7403568,-0.17862268,-0.27570075,0.1972686,0.41189483,0.26442826,0.092943706,-0.36696416,-0.43159342,-0.28556263,-0.5733207,-0.022939771,-0.61789614,-0.35054445,0.20061022,0.14960057,0.64978915,0.0,0.0,0.7182318310925438,0.0,0.695803878119008,0.0,0.0
2010-04-28,3.1888058,-1.0417253,-0.4381943,-0.612152,-2.4140303,0.30920577,0.36599743,-1.1634208,-0.6996504,-0.4125725,0.6543015,-0.7454295,-0.5289064,0.4691594,0.40128857,-1.0122693,-1.2823986,-0.5178544,0.22465417,0.14783083,0.11978072,-0.3140444,-0.84424907,-0.90191895,-0.5847322,-0.17894524,-0.29795778,0.5494363,-0.34205696,0.50734097,0.21862365,0.11548491,0.6658914,0.0,0.0,0.7182318310925438,0.0,0.695803878119008,0.0,0.0
2010-06-23,4.746654,-1.7214963,-0.941054,-1.6009004,-1.7664055,1.0785804,-0.14393114,-0.013529751,0.04919979,-0.6676505,0.25828975,0.22676747,-0.22014605,-0.5000866,0.93738854,-0.9162709,-1.4161043,-1.4693737,0.046946358,0.28391254,0.52788305,0.56760764,-0.2579749,-0.25031787,-0.0880339,0.15432857,-0.8143761,0.75643927,-0.7727824,0.8450074,0.22911528,0.21659763,0.5542871,0.0,0.0,0.6367437439120868,0.0,0.7710754856619545,0.0,0.0
2010-08-10,-0.22710484,-1.1636196,-1.4143705,0.45730233,-1.6380651,-0.4708937,-0.35799614,-0.070803955,-0.5622339,-0.5439818,0.65649575,0.61772794,-0.6888708,-0.85901344,0.5073281,-1.6664035,-0.40819108,-0.11434041,-0.515637,0.53228885,-0.309244,-0.018344726,0.060130417,-0.18880737,-1.0337363,-0.1654964,-0.50203514,0.044668093,-0.16577622,0.5341204,0.155184,0.04812284,0.7966931,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2010-09-21,0.9700706,-1.3825039,-1.0016619,-0.86511374,-2.0895064,-1.5801219,-0.5386615,-1.6385214,0.15606052,-0.686744,1.0008148,-0.66846085,-0.645047,-0.49075657,-0.29910475,-0.82935184,-0.9566183,0.3371998,-0.3608148,0.096424304,-0.36263525,-0.75585,-1.0133276,-0.20603433,-0.2702789,0.37338108,-0.08461877,0.6864668,0.3821064,0.4334188,0.147521,0.08649426,0.7659847,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2010-11-03,1.1601186,1.1842225,-2.1828394,0.13429324,-1.1362801,-0.3904248,0.34257445,1.153992,0.5004102,0.8045944,0.33015132,-0.33257753,-0.16808417,0.46005502,0.25399178,0.45862725,0.12638897,0.86348766,-0.5761413,-0.23387343,-0.35278273,0.086371355,-0.33589426,-1.1072229,0.39374116,0.531672,-0.23123161,0.42911705,-0.17140366,0.056931254,0.11434456,0.07970988,0.8059456,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2010-12-14,0.63107175,1.350924,-3.0158186,-0.103125215,-1.0555823,-0.27182433,0.13736549,0.7227939,0.3119269,0.805175,0.16193268,0.06489762,-0.4040685,0.081422515,0.37910682,0.43168026,-0.28596652,0.8125757,-0.7881566,-0.054008503,-0.7496798,0.2059259,0.0046224757,-0.81922877,0.21885496,0.3789012,-0.13782735,0.48872212,0.23432158,0.19897251,0.11405882,0.0762033,0.8097379,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011-01-26,1.8594371,1.2996397,-3.0559022,0.051517144,-1.5174582,-0.08178783,0.47284132,0.064525194,0.10888744,0.05959208,0.35123095,-0.27883127,-1.1833615,0.18327416,0.37784463,0.26463854,0.43901095,0.40631515,0.0030240696,-0.49026245,-0.4954643,-0.228819,-0.04449091,-0.822748,0.15361907,0.22113506,-0.3373964,-0.03098149,0.259466,0.038140316,0.13568023,0.09943032,0.7648894,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011-03-15,0.9068847,1.0788752,-2.4956102,0.65678555,-1.2627685,0.35108116,0.58838147,0.6990974,0.30505246,0.23271237,0.029757258,0.48690766,-0.6070908,-0.031656016,0.4414945,-0.133924,0.5120408,0.47329414,-0.070262186,0.21459691,-0.66859543,0.09716211,-0.278073,-0.6713459,0.18278904,0.02242229,-0.21656582,0.026955387,-0.038658436,0.038278975,0.15137543,0.065251134,0.7833734,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011-04-27,0.29675713,0.81971866,-2.4414418,0.80562335,-1.4019927,-0.2884978,0.869982,0.35365865,0.3129477,0.41356912,-0.03920935,-0.039400876,-0.965662,0.26715413,0.09633217,-0.10911564,1.0107833,0.67368615,0.031100757,-0.12854496,-0.50353366,-0.038891234,-0.4365253,-0.8920844,0.14061747,-0.0730902,-0.40335166,-0.0084570935,-0.30632824,-0.23620021,0.1427814,0.060613744,0.7966049,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011-06-22,3.3655386,1.8593825,-3.3581254,-1.3082768,-1.7951868,-0.27184227,-0.42019194,1.2005694,0.16770756,0.13764147,0.53942937,-0.17761725,-0.75574523,0.09775357,0.41683388,0.23167543,-0.29123682,0.72593826,0.47257012,-0.38701293,0.011146815,-0.20663211,0.45268452,-0.16250521,0.006952514,-0.2524551,-0.042762026,-0.046408992,0.19613759,-0.2031611,0.107999444,0.20783749,0.68416303,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011-08-09,2.2083485,0.050823376,-2.7163656,-0.8010796,-1.6238341,0.3488794,-0.07940186,0.9965554,0.32810795,-0.14383355,0.36116448,1.0043794,0.431524,-0.60748446,0.16980231,-0.7019483,-0.574953,0.1966112,0.5005334,-0.42505136,-0.5035302,0.016061898,0.5710791,0.43716502,0.2302281,0.30667326,-0.21720925,-0.14680469,0.20279421,0.1156823,0.15279052,0.12628005,0.72092944,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011-09-21,-0.73012435,-2.2241454,-0.6980885,-0.17425638,-0.7980387,0.76043826,0.5142839,1.0417427,-0.16352975,0.09223675,0.9144775,0.6428855,-0.17572822,-0.58821493,-0.30181053,0.034303732,-0.19705552,0.54012835,-0.124598406,-0.20938869,0.006254829,-0.010694724,0.2942852,0.6552397,-0.27207667,0.5268424,-0.67331636,-0.11124428,0.28177613,0.64975125,0.19807123,0.05592175,0.746007,0.0,0.24056975237559128,0.0,0.0,0.9706318530946461,0.0,0.0
2011-11-02,1.4800152,-0.31668502,-2.7345026,1.2010063,0.12159968,1.5571917,0.5227379,0.47702432,0.30531183,-0.6352082,-0.01922097,0.7269832,-0.80033624,-0.8152944,-0.26992986,0.2967677,0.029781267,0.2536501,0.35649216,0.072544895,-0.009132544,0.43962,0.25367117,0.89946175,0.12225138,-0.19371489,-0.05448255,-0.16919929,0.054333884,-0.26888502,0.3133832,0.075898305,0.6107185,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011-12-13,0.48290563,0.8366526,-2.4632986,0.5563383,-1.1464992,-0.33582634,0.18433732,-0.001872472,0.6900107,-0.5671576,-0.29340664,-0.40792957,-1.3365693,-0.02209003,0.06850774,-0.16504252,0.8524652,0.49467418,0.49208418,-0.2656984,-0.12687206,0.29734734,-0.13396609,0.107017115,-0.19356824,-0.004911076,0.5546192,0.10403398,-0.08166189,-0.4110985,0.15325163,0.06245559,0.78429276,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2012-01-25,1.2380439,1.5198654,-3.8589087,-0.92328554,-1.4286336,-0.59975386,-0.820302,-1.118327,0.87331253,0.07108017,0.8625337,-0.13538463,-1.1274165,-0.13584775,-0.6697499,-0.121074304,0.20021963,0.319004,0.17217927,-0.0013411365,0.01956378,0.5930792,-0.14388393,0.06257024,-0.20491749,-0.17932037,1.0239251,0.18289685,0.07315169,-0.13326429,0.12512133,0.11757499,0.75730366,0.0,0.32781425162597605,0.0,0.0,0.9447421957501958,0.0,0.0
2012-03-13,1.1836457,1.3765162,-3.0322232,-0.16292161,-2.179641,0.38133046,-0.33230308,0.49632627,0.39593515,-0.56470454,0.13667914,0.25543854,-1.450097,-0.50573593,-0.5380746,-0.45825368,0.34234637,0.45489192,0.39801523,-0.3784416,0.006659669,0.41283804,-0.30012488,0.36979803,-0.17744996,-0.15396379,0.66572887,0.25033638,0.024863387,-0.1285183,0.14068477,0.08914405,0.7701712,0.0,0.2777771056120301,0.0,0.0,0.9606455535720774,0.0,0.0
2012-04-25,2.4029853,0.74912536,-3.0959702,-0.031144513,-1.6484008,0.48093304,-0.58283603,0.16444206,0.62443495,-0.24668989,0.15009217,-0.007032793,-1.3906088,-0.57363176,-0.4378841,-0.43660313,0.67791945,0.26473066,0.54125816,-0.18336199,0.27622873,0.3241233,0.09058454,0.07382592,-0.1402578,-0.12885419,0.46017346,0.16667348,-0.12756254,-0.2331384,0.1855505,0.12391141,0.6905381,0.0,0.2777771056120301,0.0,0.0,0.9606455535720774,0.0,0.0
2012-06-20,0.9629991,0.8283189,-2.4824696,0.71786374,-0.21919584,1.6066992,-0.32625705,-1.312679,0.20224836,1.6849539,0.32184386,0.16798985,0.40348038,-1.3323649,-0.53601336,0.7724864,0.29616913,0.22124046,0.642139,-0.21850355,0.34763995,0.68109936,0.8964259,0.4742607,-0.114263095,0.3795218,-0.30643794,0.59094197,0.49859434,0.37653488,0.2629866,0.06572934,0.67128414,0.0,0.5701361967542442,0.0,0.0,0.8215501914981249,0.0,0.0
2012-08-01,3.6849823,2.2526,-4.258562,-1.8428218,-1.0929751,0.22733502,-0.7460506,1.1558452,0.9056644,-0.119378164,0.48689014,0.22460018,-0.42661297,-0.52017885,-0.2799963,0.2802186,0.08778339,-0.16869147,0.29730782,0.66818076,0.63814074,0.4335546,0.8007044,-0.0650053,-0.1445858,-0.09403148,0.6259133,0.040867086,-0.23623477,-0.33143649,0.124957345,0.24484263,0.6302,0.0,0.32781425162597605,0.0,0.0,0.9447421957501958,0.0,0.0
2012-09-13,-0.16802391,-2.1246989,-0.5030011,0.95049435,0.22350773,1.6222988,0.5803105,0.97428614,0.38417476,0.32312027,0.84020144,0.9030031,0.36714995,-1.02901,-0.81209165,-0.05471604,0.52801764,-0.3737608,-0.2580382,-0.10413965,-0.19360217,-0.28175512,0.17144337,-0.35564578,-0.2303663,0.5735873,-0.3672423,-0.5397947,-0.44998488,0.04021337,0.2799736,0.045132585,0.6748938,0.0,0.6552770620607502,0.0,0.0,0.7553886231186117,0.0,0.0
2012-10-24,1.0540763,-1.7042751,-1.4558535,1.1082178,0.7347425,0.95541424,-0.061397865,-1.7121198,0.013454524,1.4980241,1.1204145,-0.56035626,0.38370273,-1.2122155,-1.6775601,1.0052322,0.5855486,0.353087,-0.60508615,-0.7365025,0.20023721,-0.44048354,0.46989614,-0.3600077,-0.6333108,0.4186864,-0.42684573,-0.45430198,-0.4051217,-0.2105098,0.38257995,0.0716454,0.5457746,0.0,0.7928969157658916,0.0,0.0,0.6093557917743431,0.0,0.0
2012-12-12,-2.4433382,-4.2764916,0.23445007,0.6767002,1.1290506,0.016319424,0.08191762,-0.6100838,0.12405789,0.73739415,1.3094729,-0.2237201,-0.034291375,-0.48868555,-0.8073043,0.5624325,-0.10519227,0.08174168,-0.69586486,0.07003627,-0.022285845,-0.43345103,0.18417537,0.16508013,0.043758653,0.19098721,0.01657349,-0.18230943,-0.51968414,0.3781689,0.26920033,0.034434196,0.6963655,0.0,0.5006251906168433,0.0,0.0,0.8656641488012827,0.0,0.0
2013-01-30,-2.6604993,-3.796364,0.09737552,-0.14025849,0.18195525,-0.3631459,0.333221,1.3052951,0.023830371,-0.18514135,0.41986784,-0.099771656,-0.68936145,-0.4711863,-0.43395752,0.71901643,-0.42283082,-0.22455701,-0.4950438,0.78339666,-0.20071273,-0.114650704,0.42256585,0.0683347,0.37049678,-0.20698321,-0.5413223,-0.40762886,-0.2269899,-0.28309175,0.17950678,0.037291534,0.7832017,0.0,0.461689305880743,0.0,0.0,0.8870417041128099,0.0,0.0
2013-03-20,-2.3974752,-4.034058,0.15071453,-0.803788,-1.1610792,-0.72984487,0.13656233,1.44784,0.20341115,-0.0546237,0.09341743,-0.8174085,-0.8829687,0.07532262,-0.6304519,0.9473908,-0.6507164,-0.052600387,-0.16804256,0.58342016,-0.12220685,0.14491795,0.16309756,0.33441502,0.4979694,-0.3007371,-0.68175995,-0.0621635,-0.008302087,-0.38522086,0.1616679,0.04812959,0.7902025,0.0,0.4316238660187522,0.0,0.0,0.8292771020949968,0.0,0.35496524650161243
2013-05-01,-2.5046613,-3.9850016,0.17554574,-1.4660434,-0.6043071,-0.84468454,0.27228937,1.5798211,0.5513017,-0.079205796,0.30137733,-1.0115113,-0.9632428,0.06359451,-0.82161576,1.0105298,-0.4877473,-0.12878239,-0.24851546,0.93711656,-0.114610076,0.016916063,0.3649889,0.548122,0.584772,-0.0609404,-0.374583,-0.039909467,0.099982224,-0.3844158,0.14948969,0.052795593,0.79771477,0.0,0.4277033746169567,0.0,0.0,0.9039191464623743,0.0,0.0
2013-06-19,-2.780066,-4.15019,0.35889244,-0.76061004,-0.3681556,-0.68502146,0.43421003,1.0935837,0.53500336,-0.28040287,0.11631166,-0.8937913,-0.9029069,0.012094106,-0.78814447,0.7158834,-0.27933353,-0.11965858,-0.33935916,0.53887665,-0.10962412,-0.040466312,0.02180746,0.52172273,0.62228125,-0.07247618,-0.07109718,-0.16479889,0.028170664,-0.27013916,0.17535031,0.04247591,0.7821739,0.0,0.3716874327281518,0.0,0.0,0.9283579333166467,0.0,0.0
2013-07-31,-0.9696989,-4.4067674,0.24571596,-1.9102386,0.19094984,-0.3424384,0.09615378,0.6536817,0.6950374,-0.24436632,0.39336583,-1.4377048,-0.6451426,0.04939058,-0.62365067,1.0661811,-0.9549978,-0.017619735,-0.20695443,0.9774699,-0.43749478,-0.07916356,0.27362278,0.36240292,0.60088366,0.15756483,-0.0025470688,-0.5702389,0.12174485,0.19112143,0.20745344,0.06879454,0.723752,0.0,0.39791770362671686,0.0,0.0,0.9174211143964587,0.0,0.0
2013-09-18,-2.049386,-4.3952274,0.82292944,0.6568275,0.13378432,-0.15790828,0.9306906,0.6878184,0.44091186,-0.7147346,0.15387347,-0.19027334,-0.14825298,-0.3602314,-0.015671026,0.33732542,-0.050784707,-0.5504977,-0.10481326,-0.35704517,-0.4029517,0.26064524,0.27052432,-0.0041853753,-0.5503342,0.2608579,0.2695573,0.11985521,-0.24801275,0.05586458,0.24334213,0.032775253,0.7238826,0.0,0.3847753025721294,0.0,0.0,0.887120587148102,0.25488238540262625,0.0
2013-10-30,-2.2578392,-4.0221105,1.0160367,-0.017413417,-0.48988312,-0.9428875,0.59045434,0.7021328,0.4464237,-0.2257675,0.5416157,-0.25988016,0.24607623,-0.11514004,0.18323979,0.56474775,0.014474979,-0.2336147,-0.04318335,-0.20701773,-0.4231399,0.24353352,0.24189161,0.07436908,-0.22335657,0.39168918,0.2399789,0.3628675,-0.07277942,-0.055390216,0.16626838,0.037828993,0.7959026,0.0,0.39791770362671686,0.0,0.0,0.9174211143964587,0.0,0.0
2013-12-18,-1.8954887,-4.3948097,0.5460126,-0.2669055,0.5426265,0.084954,1.0451295,0.91218024,0.5321797,-0.15139031,0.59381664,-0.28044045,0.187608,0.29786274,0.62180036,0.26783618,-0.1055838,-0.57218695,0.34950915,-0.2883103,-0.8895121,0.26522708,-0.23027852,-0.5107136,-0.7157073,0.17104337,0.4529137,0.05690045,0.25428903,0.007002969,0.23364902,0.049592387,0.7167586,0.0,0.3278142516259761,0.0,0.0,0.9447421957501958,0.0,0.0
2014-01-29,-2.3420541,-4.5825553,0.7508012,0.7692697,1.1052728,-0.16921891,1.0603663,0.25914043,0.05682764,-0.23702793,0.6629355,-0.31957513,0.09484039,-0.11914002,0.3079016,0.2751852,0.21146591,-0.061405588,0.19840589,-0.09170052,-1.0592244,0.10002431,0.13844016,-0.4920604,-0.2330099,-0.1925022,0.23174073,0.08476872,-0.055400454,-0.23186567,0.26844272,0.036668576,0.6948887,0.0,0.3484701401742349,0.0,0.0,0.937319882114398,0.0,0.0
2014-03-19,-2.628525,-4.7973824,1.0106552,1.3190984,1.3007319,0.02972985,1.0471886,-0.5346073,-0.12976924,-0.16057871,0.45616493,-0.019864792,0.34789714,-0.3197248,0.22993933,0.06931013,0.44952253,-0.15885828,0.16119301,-0.5202485,-0.7793217,0.23609583,0.029038776,-0.7021489,-0.23246258,-0.117876776,0.2747293,0.17819649,-0.074683614,-0.16176836,0.32487756,0.0312946,0.64382786,0.0,0.211940842106823,0.0,0.0,0.9772824972581116,0.0,0.0
2014-04-30,-2.260825,-4.7279263,0.6869899,0.92378074,0.54390436,0.2143229,1.130349,0.27826306,0.2374838,-0.03484485,0.37199575,-0.050297048,0.30928305,-0.12186422,0.80627936,0.095422335,0.28262958,-0.695582,0.035140637,-0.68524283,-0.45559847,0.544955,0.18115695,-1.0836606,-0.47922617,-0.15707067,0.66659594,-0.10128035,0.09094503,0.3752735,0.25943607,0.03586248,0.7047014,0.0,0.22537390698554527,0.0,0.0,0.9742723449067364,0.0,0.0
2014-06-18,-1.9322162,-5.0611587,1.3066714,1.1587071,0.3858253,0.6916377,1.0383143,0.265305,0.13179062,0.06638092,-0.14359537,-0.20744577,-0.15470842,-0.15069863,0.55225796,-0.07792193,0.6820144,-0.8307829,0.34191853,-0.5719399,-0.4623117,0.4178515,-0.0031108856,-0.70370555,-0.20858482,-0.36841753,0.29578474,0.25891942,-0.12728833,-0.026865145,0.33036655,0.036013395,0.63362,0.0,0.22537390698554527,0.0,0.0,0.9742723449067364,0.0,0.0
2014-07-30,-1.3725853,-5.0700197,0.61122084,0.61808467,0.6707667,-0.20669617,0.6591825,-0.13673832,0.35059878,-0.39682165,0.3907798,-0.04385334,-0.17949867,-0.38257176,0.18117608,-0.12387518,0.72425634,-0.13823491,0.096616276,0.1645068,-0.78489166,-0.06821992,-0.076768905,0.08508208,-0.3827522,-0.21000706,0.5865733,0.36510825,0.18230782,-0.28098956,0.3112187,0.047206692,0.64157456,0.0,0.24056975237559128,0.0,0.0,0.9706318530946461,0.0,0.0
2014-09-17,-2.4347367,-4.86578,0.789368,0.7594602,0.32502255,-0.27559176,0.91775745,0.5286168,0.15685345,-0.3534441,0.3137415,-0.0032159116,-0.1884669,-0.18809722,0.10630401,-0.16618027,0.82607937,0.038311705,0.05099802,-0.032176487,-0.6556233,-0.107720636,-0.12176829,-0.18033117,-0.20735292,-0.41438285,0.49051294,0.3578148,0.3390405,-0.40511802,0.25787035,0.038011245,0.70411843,0.0,0.24056975237559128,0.0,0.0,0.9706318530946461,0.0,0.0
2014-10-29,-0.7193117,-4.409595,-0.25347254,-0.81393844,0.17144364,0.09163971,-0.9349788,0.43887055,1.111547,-0.83328,-0.27773064,-0.4333742,-0.18688293,-0.1902283,0.119604,0.39837688,-0.15779355,-0.0069737253,-0.13998945,-0.30122176,0.22453412,-0.2761238,-0.31888548,0.49973455,-0.3478729,-0.06580733,-0.1866983,0.44961038,0.08071724,-0.024454579,0.24751776,0.07367573,0.6788065,0.0,0.10152795684565169,0.0,0.0,0.9948326864245804,0.0,0.0
2014-12-17,-1.4174311,-4.860304,-0.75701237,-0.2523142,-0.3748419,0.6515885,-0.13317448,0.3501356,-0.1318914,0.01583088,-1.0529737,-0.10302172,-0.43647978,-0.40109557,0.62955105,0.5074927,-0.27562034,-0.34458274,0.1000288,-0.1678194,0.6397601,0.36487952,-0.41489998,0.70744467,0.024136756,0.18158442,0.22305988,0.6999673,0.13383396,0.26020285,0.3263174,0.05949355,0.6141891,0.0,0.10780185673772784,0.0,0.0,0.9941723993774413,0.0,0.0
2015-01-28,-1.6834167,-5.104606,-0.6450216,0.48070195,1.2355361,0.1089654,-0.23996134,-0.77561635,-0.10849553,0.014947095,-0.29944965,-0.13410236,-0.75564724,-0.32497677,0.4111855,0.28399643,-0.40344507,-0.027975202,0.09343388,-0.12929972,0.4865232,0.36757457,-0.28178853,0.53086925,-0.06218,-0.6066306,0.59830976,-0.42245924,-0.15763745,0.7432057,0.38370353,0.059184257,0.5571123,0.0,0.14309058423861623,0.0,0.0,0.9897095961453801,0.0,0.0
2015-03-18,-2.1004071,-4.171482,0.30724522,-0.06535881,-1.3597215,0.012906827,-0.2232606,0.32742724,-0.22200476,1.0332905,-1.3194326,-0.42556795,-0.05863466,0.27625945,0.23543008,0.38764352,-0.011982486,0.16510272,1.0378159,-0.16143015,0.64181733,0.39208543,-0.5182654,0.15005718,0.10704133,0.13796419,-0.181481,0.06248725,0.43203276,0.12389982,0.24999453,0.04345173,0.7065538,0.0,0.14309058423861623,0.0,0.0,0.9897095961453801,0.0,0.0
2015-04-29,-0.62212336,-4.194215,-0.17192276,-0.9017446,-0.9620021,-0.1432388,-1.1684633,0.57216203,0.5207233,0.39184153,-1.2832594,-0.23899311,0.76588315,0.22704853,0.30611917,-0.4585273,0.13919753,-0.31915015,0.7324657,0.2337717,0.22021635,1.0819395,-0.013151916,-0.096116975,0.6131693,0.3115961,-0.11772321,0.0071957777,0.13664405,0.24306726,0.21502425,0.064458184,0.7205175,0.0,0.14309058423861623,0.0,0.0,0.9897095961453801,0.0,0.0
2015-06-17,-0.8688987,-3.6821501,-0.47593123,-1.533854,-1.3520925,-0.6053699,-0.91328806,1.6763442,1.0794929,0.6448289,-0.28103006,0.067496024,1.117728,0.5449892,-0.80898416,0.016827893,0.5640152,0.06287165,0.36344007,-0.6077843,0.9714401,-0.65501744,-1.1132375,-0.33648407,-0.17772385,0.29397425,-0.57965016,-0.21573329,0.53813016,-0.29799345,0.17204395,0.08693736,0.7410187,0.0,0.14309058423861623,0.0,0.0,0.9897095961453801,0.0,0.0
2015-07-29,-1.0113268,-3.49408,-0.99378985,-1.5451685,-0.2745844,-0.4000258,-1.5028601,-0.26066953,0.82217854,0.7617731,0.18113486,-0.49183795,1.2018708,0.36260056,-0.96601045,-0.38325214,0.26568657,0.6799019,0.26089317,-0.54516464,0.939679,-0.92481697,-0.8910577,-0.21744365,-0.37682533,0.16502328,-0.40834665,-0.17419635,0.66366434,-0.06660294,0.20530882,0.07912938,0.7155618,0.0,0.14309058423861623,0.0,0.0,0.9897095961453801,0.0,0.0
2015-09-17,0.9702081,-4.8325343,-0.6500609,-2.8649225,1.6143024,0.08667561,-1.1268787,-0.53250134,1.3205504,0.39810148,-0.52199334,-0.1754709,0.25969607,-0.5166999,-0.111865215,-0.5615349,1.0431412,-0.15587245,-0.01249451,0.13428698,0.8181294,0.40627378,-0.68196124,-0.06880715,0.46344268,-0.553619,-0.6555384,0.09028889,0.38533413,0.50526685,0.3245569,0.16903082,0.5064123,0.0,0.13228410141159203,0.0,0.0,0.9912118423998614,0.0,0.0
2015-10-28,-0.8592447,-4.25026,0.2119404,-1.8526464,-0.14486256,-0.03959446,-0.61343753,1.0550702,0.96015316,0.67709357,-0.80421835,0.071938515,0.31659028,-0.30541962,-0.19250451,-0.22709662,1.0797058,0.18468134,-0.008462631,-0.13059771,0.96876323,-0.10884505,-0.6030525,-0.08799825,0.37420222,-0.27050593,-0.81210613,0.4470482,0.28705293,-0.18577504,0.21990685,0.07962314,0.70047003,0.0,0.14309058423861623,0.0,0.0,0.9897095961453801,0.0,0.0
2015-12-16,-2.5048933,-1.4787716,-1.244021,1.0606021,1.4765995,-0.42115927,0.40423557,1.233067,-0.23540528,0.13560607,0.44375172,1.5699127,0.4646841,-0.5679838,-0.090060845,-0.88705605,0.15124522,0.32428515,-0.3975415,0.21587786,-0.07539169,-1.0192589,-0.12532084,-0.01272425,-0.04222148,-0.49714744,-0.022042362,-0.69809514,0.0010396864,0.12743223,0.17164862,0.037022635,0.79132867,0.0,0.2777771056120301,0.0,0.0,0.9606455535720774,0.0,0.0
2016-01-27,-0.11809097,-3.3924716,-1.0803776,-1.7903289,-0.008689089,-1.5503234,-2.4184396,-1.5454725,0.045616042,-0.2006898,-0.73356044,-0.21457541,0.60915947,0.42803285,0.09668564,-0.39447775,-0.06475814,0.1224477,0.16258593,0.7032439,0.19645073,-0.16058633,1.3217072,-0.11415873,-0.0636365,1.2253395,0.4411105,0.56075674,-0.9212682,0.08755195,0.18822016,0.09472529,0.71705455,0.0,0.3008314825906098,0.0,0.0,0.9536773139182538,0.0,0.0
2016-03-16,-2.4483109,-2.7341576,0.5036628,0.6120175,-1.5709696,-1.9833019,-0.24149835,-0.018698504,-0.80292445,-0.56150955,-1.5138627,1.0021526,-0.29126456,0.06556703,0.64234835,-0.6149052,-0.2779989,0.41850144,-0.378313,-0.06745425,0.43903443,-0.31620678,0.5008851,0.0747726,-0.08266093,0.23456135,0.6924697,-0.37368008,-0.1369202,-0.39800254,0.14004998,0.02886356,0.83108646,0.0,0.3008314825906098,0.0,0.0,0.9536773139182538,0.0,0.0
2016-04-27,-2.0679677,-3.4889941,-0.27852032,0.34681854,-0.11871999,-1.2669386,-1.4964178,-2.4620204,-0.79635394,0.7812253,-0.59478074,-0.20664164,0.95157236,-0.25450113,0.1111464,0.046134062,-0.06625543,0.8320898,-0.7973617,-0.25627422,0.5522573,-0.25530943,0.7534091,-0.24036558,-0.4287312,0.014465531,0.558596,-0.24205577,-0.2700758,-0.025071016,0.23028469,0.0370702,0.73264515,0.0,0.3008314825906098,0.0,0.0,0.9536773139182538,0.0,0.0
